processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBNA627-07	9999-00145	592559	NA	9999-00145	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	Jim Leafloor	NA	NA	NA	NA	NA	NA	A	F	NA	NA	NA	NA	Breeding site; Cackling Goose	Banding	64.082	-83.092	NA	NA	NA	NA	NA	NA	Canada	Nunavut	NA	Coral Harbour	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA630-07	9999-00148	592562	NA	9999-00148	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	Jim Leafloor	NA	NA	NA	NA	NA	NA	A	F	NA	NA	NA	NA	Breeding site; Cackling Goose	Banding	64.082	-83.092	NA	NA	NA	NA	NA	NA	Canada	Nunavut	NA	Coral Harbour	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA684-07	172221304 2005	629001	NA	172221304 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	54.02	-125.45	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA720-07	172221718 2005	629037	NA	172221718 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	49.15	-124.35	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA772-07	172120191 2006	629089	NA	172120191 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.05	-112.26	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA787-07	172120213 2005	629104	NA	172120213 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	53.17	-110.04	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA796-07	172120219 2006	629113	NA	172120219 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	54.44	-111.38	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA824-07	172120378 2004	629141	NA	172120378 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	56.04	-117.53	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA856-07	172120679 2004	629173	NA	172120679 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	57.24	-116.52	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBAR617-06	MACN-Or-ct 252	278754	MACN-Or 69475	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC8331	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	52487	Netta	69439	Netta peposaca	NA	NA	NA	NA	Vieillot, 1816	NA	NA	NA	NA	Donado Por Direccion De Fauna (Colectado Por Hahn, Steve)	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	Rosy-billed Pochard	NA	-36.3	-61.7	NA	NA	NA	NA	NA	NA	Argentina	Buenos Aires	NA	NA	Laguna de Henderson	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBARG076-07	MACN-Or-ct 1754	540416	MACN-Or 69957	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC9324	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	88968	Callonetta	88969	Callonetta leucophrys	NA	NA	NA	NA	Vieillot, 1816	NA	NA	NA	NA	Blanco, Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ringed Teal	NA	-27.58	-58.66	NA	NA	NA	NA	NA	NA	Argentina	Corrientes	Distrito Capital	Estero Valenzuela	Estancia Relatz	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBNA540-04	CWS68960	11585	NA	68960	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	NA	NA	NA	NA	NA	NA	50	-119.23	NA	NA	NA	NA	NA	NA	Canada	British Columbia	Ellison Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBNA564-04	CWS60916	11609	NA	60916	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3191	Anser	154100	Anser caerulescens	NA	NA	NA	NA	(Linnaeus, 1758)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	NA	NA	NA	NA	NA	NA	64.14	-76.33	NA	NA	NA	NA	NA	NA	Canada	Northwest Territories	Cape Dorset	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBNA576-04	CWS66049	11621	NA	66049	Canadian Wildlife Service	NA	BOLD:AAD5446	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	17365	Cygnus columbianus	NA	NA	NA	NA	Ord, 1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	NA	NA	NA	NA	NA	NA	69.29	-135.17	NA	NA	NA	NA	NA	NA	Canada	Northwest Territories	Northeast part of Kendall Island Bird Sanctuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KPARG400-08	MACN-Or-ct 3770	884532	MACN-Or 71288	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC5100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	247207	Lophonetta	745646	Lophonetta specularioides	NA	NA	NA	NA	(King, PP, 1828)	NA	NA	NA	NA	McCracken, Kevin G.	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Crested Duck	NA	-36.8135	-69.8722	NA	NA	952	NA	NA	NA	Argentina	Mendoza	NA	NA	RN 40, Rio Barrancas	NA	NA	NA	NA	NA	NA	NA	NA	NA
NZCOI520-09	SP033	1093111	NA	PJG20	Museums Victoria, Australia	NA	BOLD:AAJ2346	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	112845	Anas castanea	NA	NA	Janette A. Norman	NA	Eyton, 1838	NA	NA	NA	NA	Patrick Jean-Guay	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	NA	NA	-37.682	145.532	NA	NA	129	NA	NA	NA	Australia	Victoria	Healesville Sanctuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCMED013-24	F051	22674116	NA	F051	Parque de la Conservacion	NA	BOLD:ADW1694	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	112879	Neochen	112880	Neochen jubata	NA	NA	Julian Marin Villa	PCR	Spix, 1825	NA	Specimen living in captivity	Blood	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.22306	-75.58	NA	NA	1486.51	NA	NA	NA	Colombia	Antioquia	Medellin	NA	Parque de la Conservación	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIBJP029-10	USNM 641854	1672925	641854	IWA 83	Smithsonian Institution, National Museum of Natural History	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Gingles, M.	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	Mallard	tissue: B28689: Skeleton: Whole:	34.1444	132.228	NA	NA	NA	NA	NA	NA	Japan	Chugoku-chiho	Iwakuni	Marine Corps Air Station Iwakuni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USNMC161-10	B06357	1641277	610562	95955893	Smithsonian Institution, National Museum of Natural History	NA	BOLD:AAJ2346	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	88865	Anas gibberifrons	NA	NA	NA	NA	S. Muller, 1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	CBOL_BIRDS_P12_E02	NA	NA	NA	NA	NA	NA	NA	NA	Australia	New South Wales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USNMI201-11	B12751	1981942	622360	95958530	Smithsonian Institution, National Museum of Natural History	NA	BOLD:AAD7995	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	88985	Nomonyx	88986	Nomonyx dominicus	NA	NA	NA	NA	Linnaeus, 1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	NA	CBOL_BIRDS_P24_A05	2.2	-59.367	NA	NA	NA	NA	NA	NA	Guyana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIO034-10	2000-0247	1365097	YIO-63193	2000-0247	Yamashina Institute for Ornithology	NA	BOLD:AAB9508	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	Takema Saitoh	NA	Linnaeus, 1758	NA	Vouchered:Registered Collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	S	NA	NA	NA	NA	NA	33.133	139.8	NA	NA	NA	NA	NA	NA	Japan	NA	Izu Is., Tokyo, Hachijo-machi	Hachijo I.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIOB241-20	2016-0420	11367124	YIO-73342	2016-0420	Yamashina Institute for Ornithology	NA	BOLD:ABZ2942	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	809071	Mareca penelope	NA	NA	Takema Saitoh	NA	(Linnaeus, 1758)	NA	NA	muscle	NA	N. Nakamura	NA	NA	NA	NA	NA	NA	Adult	M	S	NA	NA	NA	NA	https://decochan.net/index.php?p=2&o=ssp&id=68771	32.112	130.283	NA	NA	NA	NA	NA	NA	Japan	Kyushu-chiho	Kagoshima, Izumi-shi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YIOB287-23	12A-04833	17341395	NA	12A-04833	Yamashina Institute for Ornithology	NA	BOLD:AAC7275	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3191	Anser	93246	Anser erythropus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	blood	NA	Y. Sawa	NA	NA	NA	NA	NA	NA	Juvenile	U	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Japan	Honshu	Miyagi, Tome-gun, Tome-shi, Hasama-cho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE008-07	BISE-Aves8	634103	NRM976194	NA	Swedish Museum of Natural History	NA	BOLD:AAC4105	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	809068	Mareca strepera	NA	NA	NA	NA	(Linnaeus, 1758)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	NA	NA	59.3451	17.96	NA	NA	NA	NA	NA	NA	Sweden	Stockholm	Uppland	BOGESUND, ROSKAER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE124-07	BISE-Aves160	634219	NRM20046087	NA	Swedish Museum of Natural History	NA	BOLD:AAC1523	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10083	Aythya marila	NA	NA	NA	NA	Linnaeus, 1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	NA	NA	56.1726	15.0418	NA	NA	NA	NA	NA	NA	Sweden	Blekinge	Blekinge	Ronneby, Gyo, Garnanaes	Garnanaes, Blekinge	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE193-08	BISE-Aves195	816619	NRM20046067	NA	Swedish Museum of Natural History	NA	BOLD:AAC1523	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10084	Aythya fuligula	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	NA	NA	56.1726	NA	NA	NA	NA	NA	NA	NA	Sweden	Blekinge	Garnanaes, Blekinge	Ronneby, Gyoe, Garnanaes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE248-08	BISE-Aves254	816729	NRM20006537	NA	Swedish Museum of Natural History	NA	BOLD:AAA1228	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	19964	Branta leucopsis	NA	NA	NA	NA	Bechstein, 1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	NA	NA	59.3885	18.0507	NA	NA	NA	NA	NA	NA	Sweden	Stockholm	NA	Stocksundsbron, Djursholm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BOG092-10	IBUNAM CNAV 029772	1793191	CNAV 029772	001DCQ2010	Universidad Nacional Autonoma de Mexico, Instituto de Biologia	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	David Colon Quezada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	Zacatecas	NA	NA	Valparaiso	NA	NA	NA	NA	NA	NA	NA	NA	NA
BON184-07	NHMO-BC184	573103	ZMUB 15924	NHMO-BI-7882	University of Bergen, Zoological Museum	NA	BOLD:AAC1523	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10084	Aythya fuligula	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	F	NA	NA	NA	NA	NA	NA	60.33	5	NA	NA	NA	NA	NA	NA	Norway	Hordaland	NA	NA	Areskog	NA	NA	NA	NA	NA	NA	NA	NA	NA
BONSC128-16	NHMO-BI-23217	6948719	NHMO-BI-23217	C093	University of Oslo, Natural History Museum	NA	BOLD:AAD1466	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	19948	Cygnus olor	NA	NA	Carsten Lome	Morphology	Gmelin, 1789	NA	NA	NA	NA	Carsten Lome	NA	NA	NA	NA	NA	NA	NA	U	NA	NA	NA	NA	Life Stage: 3K+	NA	58.3931	8.72528	NA	NA	NA	NA	NA	NA	Norway	Aust-Agder	Grimstad	NA	Hasseltangen	2838112	http://www.boldsystems.org/pics/BONSC/NHMO-BI-23217_2_[11139]+1457462072.jpg	Lateral	NA	NA	2016	CreativeCommons - Attribution Non-Commercial Share-Alike	University of Oslo, Natural History Museum	NA
BOTW196-04	USNM B07465	11975	USNM:626573	B07465	Smithsonian Institution, National Museum of Natural History	NA	BOLD:ACE3916	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10085	Aythya collaris	NA	NA	NA	NA	Donovan, 1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	<xml><field_number>B07465</field_number><reprod>S</reprod><acronym>USNM</acronym><donator>Carla J. Dove</donator><voucher>Unknown</voucher><tissue>Only sequence submitted</tissue></xml>	39.05	-77.3	NA	NA	NA	NA	NA	NA	United States	Maryland	Montgomery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BOTW201-04	USNM 623344	11980	623344	NA	Smithsonian Institution, National Museum of Natural History	NA	BOLD:AAC7275	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3191	Anser	19955	Anser fabalis	NA	NA	NA	NA	Latham, 1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Bean Goose	FAA209: <xml><field_number>B15147</field_number><reprod>S</reprod><acronym>USNM</acronym><donator>Carla J. Dove</donator><voucher>Unknown</voucher><tissue>Only sequence submitted</tissue></xml>	53.533	-3.017	NA	NA	NA	NA	NA	NA	United Kingdom	NA	Greater Altcar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC003-04	1290-10130	5966	NA	1290-10130	Canadian Wildlife Service	NA	BOLD:AAC0063	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3214	Mergus	10080	Mergus merganser	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	Mergus merganser	NA	47.5	-59.133	NA	NA	NA	NA	NA	NA	Canada	New Brunswick	Margarree	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC010-04	1310-10196	5973	NA	1310-10196	Canadian Wildlife Service	NA	BOLD:AAC5197	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	4566	Lophodytes	19944	Lophodytes cucullatus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	Lophodytes cucullatus	NA	46.083	-72.917	NA	NA	NA	NA	NA	NA	Canada	Quebec	Yamaska	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC017-04	1330-10385	5980	NA	1330-10385	Canadian Wildlife Service	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12140	Anas rubripes	NA	NA	NA	NA	Brewster, 1902	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	Anas rubripes	NA	46.65	-64.033	NA	NA	NA	NA	NA	NA	Canada	Prince Edward Island	Ellerslie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC044-04	1420-10008	6007	NA	1420-10008	Canadian Wildlife Service	NA	BOLD:AAB6382	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	857230	Spatula	857231	Spatula clypeata	NA	NA	NA	NA	(Linnaeus, 1758)	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	Anas clypeata	NA	50.2	-98.267	NA	NA	NA	NA	NA	NA	Canada	Manitoba	Portage La Prairie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC062-04	1470-10016	6025	NA	1470-10016	Canadian Wildlife Service	NA	BOLD:ACE3916	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10082	Aythya valisineria	NA	NA	NA	NA	A. Wilson, 1814	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	Aythya valisineria	NA	50.117	-98.05	NA	NA	NA	NA	NA	NA	Canada	Manitoba	Portage La Prairie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BROMB440-06	1B-4189	511368	93509	1B-4189	Royal Ontario Museum	NA	BOLD:ACE3916	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10082	Aythya valisineria	NA	NA	NA	NA	A. Wilson, 1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	NA	voucher: skeleton	42.548	-80.072	NA	NA	NA	NA	NA	NA	Canada	Ontario	Norfolk	NA	Long Point	318832|318831|318830	http://www.boldsystems.org/pics/BROMB/BROMB440-06_-_93509_LL+1219070978.JPG|http://www.boldsystems.org/pics/BROMB/BROMB440-06_-_93509_D+1219071000.JPG|http://www.boldsystems.org/pics/BROMB/BROMB440-06_-_93509_B+1219070956.JPG	Lateral|Dorsal|	skeleton|skeleton|	Erika Tavares	2010	CreativeCommons - Attribution	Royal Ontario Museum	ROM-Ornithology
BROMB955-07	1B-4973	611302	NA	1B-4973	Royal Ontario Museum	NA	BOLD:AAA1228	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	M	S	NA	NA	NA	NA	NA	48.4	-89.317	NA	NA	NA	NA	NA	NA	Canada	Ontario	NA	NA	Thunder Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBIR10866-19	MG263832	9769760	1167ULA	NA	Mined from GenBank, NCBI	NA	BOLD:ABZ5401	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	69449	Anas georgica	NA	NA	NA	NA	Gmelin, 1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7336	-71.5478	Coordinates from country centroid	NA	NA	NA	NA	NA	Chile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMTG3989-16	NC_027095	6962362	NA	NC_027095	Mined from GenBank, NCBI	NA	BOLD:AAD5446	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	93209	Cygnus cygnus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMTG4459-16	NC_024640	6962832	NA	NC_024640	Mined from GenBank, NCBI	NA	BOLD:AAE1231	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	52480	Tadorna	52481	Tadorna ferruginea	NA	NA	NA	NA	Pallas, 1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBMTG4780-16	NC_022452	6963153	NA	NC_022452	Mined from GenBank, NCBI	NA	BOLD:AAB9508	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA031-05	1727-12027	77514	NA	1727-12027	Canadian Wildlife Service	NA	BOLD:AAA1228	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	Michel Gendron	NA	NA	NA	NA	NA	NA	I	F	NA	NA	NA	NA	Breeding Site; Cackling Goose	different broods	65.783	-73.7773	NA	NA	NA	NA	NA	NA	Canada	Nunavut	Baffin Island	Dewey Soper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA047-05	0998-39678	77530	NA	0998-39678	Canadian Wildlife Service	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Michel Gendron	NA	NA	NA	NA	NA	NA	I	M	NA	NA	NA	NA	Breeding Site; Canada Goose	NA	59.5	-77.5	NA	NA	NA	NA	NA	NA	Canada	Quebec	East Hudson Bay	near Povungnituk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA053-05	0998-40054	77536	NA	0998-40054	Canadian Wildlife Service	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Michel Gendron	NA	NA	NA	NA	NA	NA	I	M	NA	NA	NA	NA	Breeding Site; Canada Goose	NA	59.1667	-77.1667	NA	NA	NA	NA	NA	NA	Canada	Quebec	East Hudson Bay	near Povungnituk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA073-05	0988-15541	77556	NA	0988-15541	Canadian Wildlife Service	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Michel Gendron	NA	NA	NA	NA	NA	NA	I	F	NA	NA	NA	NA	Breeding Site; Canada Goose	NA	58	-67	NA	NA	NA	NA	NA	NA	Canada	Quebec	near Ungava Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
